Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Aaron Wan-Bissaka,29.0,England,22.0,0.14126394052044608,32,26,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,25.0,89.0,287.0,66%,0.0,7.0,165.0,221.0,100.0,1.0,423.0,529.0,300.0,128.0,76.0,75.0,0.0,0.0,0.07228915662650603,0.16831186213819643,39.21,8.0,179.0,17%,3.0,72.0,,,,,,,,,13,1,46,3.0,12,0
Axel Tuanzebe,38.0,England,22.0,0.016728624535315983,4,3,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,1.0,7.0,11.0,64%,0.0,1.0,12.0,12.0,9.0,0.0,28.0,24.0,37.0,1.0,5.0,17.0,0.0,1.0,0.09747423428654378,0.015503875968992248,27.9,0.0,1.0,1%,0.0,6.0,,,,,,,,,0,0,9,0.0,12,0
Brandon Williams,33.0,England,20.0,0.02973977695167286,8,3,0.0,,0.0,1.0,0.0,,,119.5245283018868,,,0.0,,4.0,11.0,21.0,71%,0.0,1.0,16.0,14.0,10.0,0.0,68.0,62.0,53.0,16.0,10.0,9.0,0.0,0.0,0.09747423428654378,0.03067313590987675,32.41,0.0,12.0,25%,1.0,16.0,,,,,,,,,6,0,13,1.0,12,0
Teden Mengi,71.0,England,18.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,12,0
Paul Pogba,6.0,France,27.0,0.20631970260223048,63,18,0.1340782122905028,0.22,4.0,19.0,2.0,7.0,0.0,301.0,110.0,37%,11.0,21.0,,,157.0,67%,,81.0,83.0,116.0,77.0,,718.0,824.0,753.0,239.0,224.0,159.0,,1.0,0.30120481927710846,0.3980815347721823,63.74,21.0,105.0,14%,68.0,547.0,,,,,,,,,19,1,190,13.0,12,3
Juan Mata,8.0,Spain,32.0,0.4851301115241635,136,61,0.2793296089385475,0.19,2.0,7.0,42.0,2.0,8.0,362.0,133.0,37%,11.0,29.0,,,196.0,71%,,99.0,132.0,63.0,5.0,,1084.0,616.0,890.0,173.0,22.0,68.0,,1.0,0.6144578313253012,0.634543527968323,43.43,68.0,1099.0,24%,89.0,641.0,,,,,,,,,19,1,134,102.0,12,3
Jesse Lingard,14.0,England,27.0,0.2453531598513011,68,31,0.09497206703910616,0.14,2.0,15.0,1.0,1.0,0.0,178.0,69.0,39%,6.0,18.0,,,130.0,68%,,53.0,52.0,34.0,4.0,,336.0,358.0,526.0,96.0,19.0,100.0,,0.0,0.10843373493975904,0.19714460989348057,26.59,18.0,121.0,16%,30.0,59.0,,,,,,,,,15,0,140,20.0,12,3
Andreas Pereira,15.0,Brazil,24.0,0.08178438661710036,21,13,0.00558659217877095,0.04,0.0,1.0,1.0,0.0,0.0,45.0,16.0,36%,0.0,1.0,,,34.0,62%,,14.0,20.0,12.0,4.0,,140.0,101.0,213.0,32.0,13.0,49.0,,1.0,0.03614457831325302,0.061903965199933075,24.69,8.0,88.0,19%,3.0,42.0,,,,,,,,,10,0,42,4.0,12,3
Fred,17.0,Brazil,27.0,0.08364312267657992,22,14,0.0,0.02,0.0,1.0,0.0,0.0,0.0,57.0,12.0,21%,3.0,1.0,,,89.0,55%,,13.0,54.0,35.0,9.0,,339.0,205.0,250.0,50.0,12.0,32.0,,1.0,0.0,0.13585410741174503,52.98,4.0,76.0,25%,6.0,170.0,,,,,,,,,10,0,67,2.0,12,3
Bruno Fernandes,18.0,Portugal,26.0,0.026022304832713755,9,1,0.03910614525139665,0.53,0.0,8.0,0.0,4.0,1.0,47.0,19.0,40%,3.0,4.0,,,24.0,54%,,9.0,11.0,14.0,9.0,,75.0,57.0,76.0,15.0,3.0,11.0,,0.0,0.07228915662650603,0.048519324075623226,58.07,3.0,87.0,21%,8.0,52.0,,,,,,,,,2,0,10,2.0,12,3
Daniel James,21.0,Wales,22.0,0.061338289962825275,15,9,0.011173184357541898,0.09,0.0,3.0,0.0,0.0,0.0,43.0,20.0,47%,0.0,2.0,,,22.0,50%,,11.0,7.0,6.0,1.0,,94.0,111.0,141.0,27.0,8.0,26.0,,0.0,0.0602409638554217,0.04020969271094752,21.24,6.0,100.0,15%,4.0,13.0,,,,,,,,,4,0,14,2.0,12,3
Nemanja Matic,31.0,Serbia,32.0,0.3847583643122676,127,36,0.027932960893854747,0.03,0.0,2.0,4.0,0.0,0.0,134.0,35.0,26%,3.0,7.0,,,491.0,69%,,46.0,337.0,406.0,255.0,,1583.0,1196.0,1009.0,235.0,343.0,239.0,,1.0,0.21686746987951808,0.6949974903797892,59.92,11.0,92.0,20%,26.0,741.0,,,,,,,,,36,3,234,14.0,12,3
Scott McTominay,39.0,Scotland,23.0,0.10780669144981411,33,13,0.027932960893854747,0.1,0.0,4.0,2.0,0.0,0.0,48.0,17.0,35%,0.0,3.0,,,69.0,64%,,17.0,62.0,62.0,39.0,,259.0,288.0,224.0,38.0,94.0,69.0,,1.0,0.0,0.10735597568456863,32.64,2.0,22.0,18%,4.0,94.0,,,,,,,,,6,0,59,1.0,12,3
Donny van de Beek,34.0,Netherlands,23.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,100%,0.0,0.0,,,1.0,1%,,0.0,0.0,0.0,0.0,,1.0,1.0,3.0,0.0,0.0,1.0,,0.0,0.09747423428654378,0.0011711560983771122,22.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,12,3
Anthony Martial,9.0,France,24.0,0.2695167286245353,73,37,0.2793296089385475,0.35,4.0,36.0,11.0,2.0,0.0,268.0,122.0,46%,5.0,24.0,,,77.0,,,72.0,29.0,56.0,30.0,,,,,,,,,,0.26506024096385544,0.20696001338464112,25.42,35.0,200.0,,,,,,,,,,,,8,0,125,49.0,12,1
Marcus Rashford,10.0,England,22.0,0.2639405204460966,76,28,0.24022346368715086,0.31,4.0,35.0,5.0,6.0,1.0,301.0,130.0,43%,9.0,39.0,,,74.0,,,75.0,35.0,70.0,34.0,,,,,,,,,,0.24096385542168677,0.1660810886174781,20.83,27.0,258.0,,,,,,,,,,,,12,1,90,52.0,12,1
Odion Ighalo,25.0,Nigeria,31.0,0.12267657992565055,23,27,0.08379888268156425,0.24,1.0,12.0,3.0,0.0,0.0,153.0,62.0,41%,3.0,25.0,,,39.0,,,36.0,18.0,30.0,16.0,,,,,,,,,,0.03614457831325302,0.058223188890747866,15.6,1.0,20.0,,,,,,,,,,,,5,0,65,37.0,12,1
Mason Greenwood,11.0,England,18.0,0.06319702602230483,14,10,0.05027932960893855,0.29,0.0,2.0,8.0,0.0,0.0,49.0,24.0,49%,2.0,5.0,,,20.0,,,9.0,6.0,6.0,2.0,,,,,,,,,,0.0,0.03212313869834365,16.49,1.0,12.0,,,,,,,,,,,,0,0,12,5.0,12,1
Mark Gillespie,29.0,England,28.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,13,2
Martin Dubravka,1.0,Slovakia,31.0,0.16171003717472118,29,38,0.06814937525333523,,,,,,,119.5245283018868,,,,,26.0,117.0,,,,,,,,,,,,,,,0.0,9.0,0.09747423428654378,0.12921755618760805,26.34,,,,,653.0,261.0,1.0,39.0,75.0,16.0,32.0,291.0,756.0,1,0,0,,13,2
Karl Darlow,26.0,England,29.0,0.03717472118959108,5,8,0.06814937525333523,,,,,,,119.5245283018868,,,,,6.0,29.0,,,,,,,,,,,,,,,1.0,1.0,0.09747423428654378,0.03084044392393062,26.38,,,,,171.0,65.0,1.0,13.0,30.0,5.0,9.0,73.0,174.0,0,0,0,,13,2
Daniel Langley,41.0,England,19.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,13,2
Ciaran Clark,2.0,Ireland,30.0,0.33085501858736055,45,85,0.07262569832402235,,11.0,0.0,3.0,,,119.5245283018868,,,3.0,,29.0,270.0,306.0,74%,5.0,18.0,304.0,1256.0,580.0,5.0,683.0,872.0,605.0,48.0,420.0,305.0,0.0,4.0,0.04819277108433735,0.31643522391389217,31.7,10.0,41.0,20%,2.0,371.0,,,,,,,,,47,2,171,2.0,13,0
Paul Dummett,3.0,Wales,28.0,0.23605947955390333,42,56,0.00558659217877095,,0.0,0.0,2.0,,,119.5245283018868,,,1.0,,27.0,151.0,216.0,75%,1.0,10.0,177.0,606.0,348.0,1.0,387.0,590.0,345.0,21.0,305.0,199.0,2.0,2.0,0.09747423428654378,0.2126484858624728,29.8,4.0,202.0,19%,1.0,229.0,,,,,,,,,12,1,58,1.0,13,0
Fabian Schär,5.0,Switzerland,28.0,0.08364312267657992,17,21,0.027932960893854747,,1.0,3.0,2.0,,,119.5245283018868,,,0.0,,11.0,60.0,99.0,61%,0.0,7.0,114.0,209.0,106.0,2.0,225.0,268.0,229.0,30.0,99.0,99.0,0.0,2.0,0.0,0.09781941888349785,38.15,1.0,29.0,10%,5.0,228.0,,,,,,,,,17,0,57,3.0,13,0
Jamaal Lascelles,6.0,England,26.0,0.2007434944237918,34,48,0.027932960893854747,,6.0,0.0,0.0,,,119.5245283018868,,,0.0,,30.0,123.0,90.0,54%,5.0,3.0,123.0,645.0,364.0,2.0,546.0,489.0,275.0,15.0,343.0,171.0,0.0,4.0,0.0,0.20623501199040767,33.94,2.0,5.0,5%,2.0,237.0,,,,,,,,,16,1,69,3.0,13,0
Emil Krafth,17.0,Sweden,26.0,0.02973977695167286,5,8,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,2.0,23.0,18.0,67%,0.0,1.0,8.0,40.0,22.0,0.0,43.0,36.0,28.0,4.0,8.0,9.0,0.0,0.0,0.0,0.018292342869890135,19.35,1.0,20.0,5%,0.0,10.0,,,,,,,,,0,0,4,0.0,13,0
Federico Fernández,18.0,Argentina,31.0,0.31412639405204457,55,72,0.01675977653631285,,2.0,1.0,0.0,,,119.5245283018868,,,2.0,,43.0,235.0,254.0,73%,0.0,13.0,305.0,1070.0,633.0,0.0,756.0,777.0,578.0,24.0,399.0,295.0,4.0,3.0,0.07228915662650603,0.40248731247560093,42.46,5.0,48.0,19%,2.0,523.0,,,,,,,,,25,0,135,8.0,13,0
Javier Manquillo,19.0,Spain,26.0,0.1691449814126394,25,45,0.0,,0.0,1.0,0.0,,,119.5245283018868,,,0.0,,18.0,109.0,171.0,67%,0.0,2.0,100.0,221.0,95.0,0.0,310.0,359.0,299.0,47.0,88.0,85.0,0.0,0.0,0.04819277108433735,0.12458870113211756,24.29,4.0,168.0,14%,1.0,79.0,,,,,,,,,15,0,72,11.0,13,0
DeAndre Yedlin,22.0,United States,27.0,0.18959107806691447,29,48,0.00558659217877095,,1.0,1.0,0.0,,,119.5245283018868,,,0.0,,19.0,121.0,169.0,64%,2.0,5.0,107.0,269.0,110.0,3.0,385.0,398.0,390.0,60.0,109.0,134.0,2.0,0.0,0.04819277108433735,0.13936757570687636,24.27,6.0,219.0,23%,3.0,90.0,,,,,,,,,16,1,102,15.0,13,0
Jamal Lewis,15.0,Northern Ireland,22.0,0.05390334572490706,4,24,0.0,,0.0,0.0,1.0,,,119.5245283018868,,,0.0,,3.0,59.0,53.0,70%,0.0,2.0,27.0,57.0,20.0,0.0,150.0,122.0,107.0,34.0,9.0,24.0,0.0,0.0,0.09747423428654378,0.0613462718197535,36.7,1.0,48.0,25%,1.0,33.0,,,,,,,,,5,0,16,2.0,13,0
Jacob Murphy,23.0,England,25.0,0.061338289962825275,6,22,0.0,0.03,0.0,1.0,0.0,0.0,0.0,24.0,8.0,33%,0.0,1.0,,,19.0,63%,,7.0,7.0,15.0,3.0,,97.0,76.0,120.0,37.0,11.0,27.0,,0.0,0.012048192771084338,0.018069265517818303,9.56,4.0,56.0,18%,1.0,11.0,,,,,,,,,0,0,12,1.0,13,3
Jonjo Shelvey,8.0,England,28.0,0.3977695167286245,77,86,0.10614525139664806,0.09,1.0,16.0,3.0,2.0,1.0,374.0,114.0,30%,12.0,17.0,,,261.0,71%,,105.0,198.0,175.0,61.0,,1111.0,573.0,609.0,135.0,109.0,101.0,,3.0,0.26506024096385544,0.49506441358541076,41.29,30.0,610.0,24%,67.0,976.0,,,,,,,,,33,4,178,12.0,13,3
Matt Ritchie,11.0,Scotland,31.0,0.23605947955390333,38,58,0.0558659217877095,0.09,1.0,1.0,9.0,1.0,0.0,206.0,51.0,25%,5.0,7.0,,,193.0,68%,,76.0,150.0,173.0,80.0,,637.0,507.0,649.0,58.0,113.0,211.0,,1.0,0.2289156626506024,0.22976967263398584,32.2,27.0,753.0,25%,16.0,222.0,,,,,,,,,24,0,159,8.0,13,3
Isaac Hayden,14.0,England,25.0,0.15055762081784385,31,31,0.011173184357541898,0.04,1.0,2.0,0.0,0.0,0.0,55.0,17.0,31%,0.0,2.0,,,171.0,56%,,20.0,104.0,102.0,49.0,,316.0,424.0,372.0,45.0,161.0,122.0,,0.0,0.0602409638554217,0.1197925380625732,26.21,9.0,66.0,24%,6.0,69.0,,,,,,,,,15,2,92,2.0,13,3
Miguel Almirón,24.0,Paraguay,26.0,0.08736059479553902,17,18,0.01675977653631285,0.08,0.0,2.0,2.0,0.0,0.0,76.0,25.0,33%,2.0,11.0,,,81.0,63%,,25.0,39.0,20.0,8.0,,256.0,222.0,205.0,53.0,11.0,37.0,,0.0,0.02409638554216868,0.06117896380569963,22.88,4.0,65.0,25%,3.0,28.0,,,,,,,,,5,0,37,28.0,13,3
Christian Atsu,30.0,Ghana,28.0,0.14684014869888473,25,32,0.011173184357541898,0.04,0.0,0.0,3.0,0.0,0.0,72.0,28.0,39%,0.0,4.0,,,52.0,77%,,17.0,26.0,41.0,17.0,,245.0,217.0,380.0,73.0,32.0,142.0,,0.0,0.0602409638554217,0.06106742512966371,13.7,12.0,117.0,19%,8.0,24.0,,,,,,,,,5,0,34,14.0,13,3
Sean Longstaff,36.0,England,22.0,0.05947955390334572,12,15,0.00558659217877095,0.06,0.0,1.0,1.0,0.0,0.0,33.0,9.0,27%,1.0,0.0,,,52.0,62%,,10.0,29.0,28.0,8.0,,119.0,123.0,134.0,12.0,26.0,33.0,,1.0,0.0,0.05153086832859294,28.03,3.0,36.0,28%,1.0,64.0,,,,,,,,,4,1,24,0.0,13,3
Matthew Longstaff,4.0,England,20.0,0.01486988847583643,2,4,0.00558659217877095,0.22,0.0,2.0,0.0,0.0,0.0,4.0,2.0,50%,1.0,0.0,,,3.0,33%,,1.0,5.0,3.0,1.0,,38.0,17.0,29.0,3.0,6.0,5.0,,0.0,0.09747423428654378,0.014165411856561262,28.33,1.0,2.0,50%,1.0,10.0,,,,,,,,,1,0,6,0.0,13,3
Jeff Hendrick,16.0,Ireland,28.0,0.22862453531598512,41,55,0.05027932960893855,0.08,1.0,8.0,1.0,0.0,0.0,99.0,25.0,25%,0.0,7.0,,,91.0,55%,,38.0,80.0,93.0,45.0,,510.0,349.0,520.0,84.0,94.0,147.0,,0.0,0.0602409638554217,0.17076571301098656,24.7,7.0,95.0,20%,10.0,134.0,,,,,,,,,19,1,97,34.0,13,3
Ryan Fraser,21.0,Scotland,26.0,0.22304832713754646,34,59,0.08379888268156425,0.13,0.0,13.0,3.0,0.0,1.0,132.0,61.0,46%,1.0,7.0,,,57.0,65%,,38.0,67.0,80.0,34.0,,413.0,364.0,360.0,66.0,31.0,97.0,,0.0,0.30120481927710846,0.1934080642462774,28.67,41.0,711.0,23%,16.0,94.0,,,,,,,,,7,0,40,14.0,13,3
Henri Saivet,28.0,Senegal,29.0,0.007434944237918214,3,2,0.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100%,0.0,0.0,,,18.0,67%,,0.0,9.0,10.0,3.0,,24.0,23.0,20.0,1.0,3.0,7.0,,1.0,0.09747423428654378,0.0058557804918855615,21.2,0.0,2.0,2%,0.0,4.0,,,,,,,,,0,0,1,0.0,13,3
Daniel Barlaser,32.0,England,23.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,13,3
Andy Carroll,7.0,England,31.0,0.42936802973977695,81,92,0.2905027932960894,0.23,24.0,6.0,23.0,2.0,1.0,534.0,172.0,32%,12.0,49.0,,,103.0,,,107.0,74.0,323.0,195.0,,,,,,,,,,0.2530120481927711,0.2635101221348503,20.37,28.0,114.0,,,,,,,,,,,,33,2,321,77.0,13,1
Joelinton,9.0,Brazil,24.0,0.07249070631970259,12,17,0.00558659217877095,0.05,0.0,1.0,1.0,0.0,0.0,51.0,15.0,29%,1.0,8.0,,,36.0,,,13.0,11.0,31.0,20.0,,,,,,,,,,0.012048192771084338,0.0465673972449947,20.9,3.0,6.0,,,,,,,,,,,,7,0,32,22.0,13,1
Allan Saint-Maximin,10.0,France,23.0,0.05018587360594796,11,9,0.011173184357541898,0.11,1.0,2.0,0.0,0.0,0.0,47.0,21.0,45%,2.0,4.0,,,15.0,,,14.0,9.0,5.0,1.0,,,,,,,,,,0.03614457831325302,0.025486587474206682,16.36,8.0,46.0,,,,,,,,,,,,0,0,19,3.0,13,1
Dwight Gayle,12.0,England,29.0,0.21933085501858735,28,64,0.1340782122905028,0.21,2.0,16.0,7.0,2.0,2.0,160.0,59.0,37%,4.0,23.0,,,61.0,,,41.0,26.0,41.0,26.0,,,,,,,,,,0.0602409638554217,0.06692320562154927,10.09,6.0,64.0,,,,,,,,,,,,8,1,77,34.0,13,1
Callum Wilson,13.0,England,28.0,0.23605947955390333,39,60,0.22905027932960895,0.33,7.0,26.0,7.0,5.0,0.0,226.0,91.0,40%,5.0,42.0,,,41.0,,,47.0,19.0,48.0,31.0,,,,,,,,,,0.13253012048192772,0.09441748926440244,13.23,21.0,78.0,,,,,,,,,,,,13,0,177,94.0,13,1
Wes Foderingham,18.0,England,29.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,14,2
Michael Verrips,21.0,Netherlands,23.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,14,2
Simon Moore,25.0,England,30.0,0.0018587360594795538,0,1,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,6.0,,,,,,,,,,,,,,,0.0,1.0,0.09747423428654378,0.0023980815347721825,22.0,,,,,10.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0,0,0,,14,2
Aaron Ramsdale,1.0,England,22.0,0.07063197026022304,9,23,0.06814937525333523,,,,,,,119.5245283018868,,,,,5.0,65.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.05571356867993977,25.64,,,,,220.0,132.0,1.0,17.0,21.0,6.0,13.0,188.0,312.0,0,0,0,,14,2
George Baldock,2.0,England,27.0,0.07249070631970259,14,14,0.00558659217877095,,0.0,2.0,0.0,,,119.5245283018868,,,0.0,,13.0,42.0,64.0,69%,0.0,4.0,36.0,70.0,36.0,0.0,177.0,192.0,182.0,42.0,41.0,60.0,0.0,1.0,0.02409638554216868,0.06564051084713625,29.45,3.0,136.0,27%,0.0,22.0,,,,,,,,,7,0,52,11.0,14,0
Enda Stevens,3.0,Ireland,30.0,0.08550185873605946,16,17,0.00558659217877095,,1.0,0.0,1.0,,,119.5245283018868,,,0.0,,13.0,52.0,98.0,57%,0.0,7.0,48.0,96.0,35.0,0.0,253.0,228.0,219.0,67.0,39.0,38.0,0.0,2.0,0.03614457831325302,0.09307902515197145,35.53,9.0,135.0,18%,2.0,82.0,,,,,,,,,8,0,46,2.0,14,0
Jack O'Connell,5.0,England,26.0,0.06319702602230483,13,11,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,12.0,31.0,26.0,58%,1.0,3.0,44.0,151.0,80.0,0.0,192.0,190.0,124.0,9.0,140.0,76.0,0.0,1.0,0.0,0.09107132898332497,46.69,6.0,52.0,21%,1.0,129.0,,,,,,,,,4,0,22,3.0,14,0
Chris Basham,6.0,England,32.0,0.11152416356877322,20,24,0.0,,0.0,1.0,0.0,,,119.5245283018868,,,0.0,,12.0,52.0,126.0,62%,0.0,0.0,93.0,215.0,117.0,0.0,246.0,324.0,191.0,30.0,129.0,77.0,0.0,1.0,0.02409638554216868,0.09229825441972003,27.15,2.0,65.0,12%,0.0,97.0,,,,,,,,,5,0,39,5.0,14,0
John Egan,12.0,Ireland,27.0,0.06877323420074348,14,13,0.00558659217877095,,1.0,1.0,0.0,,,119.5245283018868,,,0.0,,12.0,32.0,46.0,61%,1.0,14.0,58.0,168.0,79.0,0.0,181.0,204.0,133.0,1.0,138.0,80.0,0.0,1.0,0.09747423428654378,0.0746751436060454,35.26,1.0,3.0,3%,0.0,114.0,,,,,,,,,4,2,37,1.0,14,0
Jack Robinson,19.0,England,27.0,0.01486988847583643,2,3,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,1.0,12.0,14.0,43%,0.0,0.0,10.0,28.0,7.0,0.0,37.0,35.0,21.0,3.0,14.0,10.0,0.0,0.0,0.09747423428654378,0.01617310802520774,32.33,0.0,7.0,14%,0.0,15.0,,,,,,,,,1,0,5,1.0,14,0
Kean Bryan,29.0,England,23.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,0
Phil Jagielka,15.0,England,38.0,0.6784386617100372,147,111,0.09497206703910616,,10.0,8.0,0.0,,,119.5245283018868,,,7.0,,107.0,405.0,703.0,76%,24.0,39.0,618.0,2974.0,1075.0,10.0,1626.0,1842.0,928.0,35.0,783.0,495.0,6.0,6.0,0.0963855421686747,0.8239361998773075,40.37,8.0,131.0,30%,11.0,1830.0,,,,,,,,,23,2,159,3.0,14,0
Max Lowe,13.0,England,23.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,0
Ethan Ampadu,22.0,Wales,20.0,0.0018587360594795538,1,1,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,2.0,2.0,100%,0.0,0.0,0.0,9.0,6.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,0.09747423428654378,0.0015057721264848587,14.0,0.0,0.0,0%,0.0,1.0,,,,,,,,,0,0,0,0.0,14,0
Jayden Bogle,20.0,England,20.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,0
John Fleck,4.0,Scotland,29.0,0.05762081784386617,10,13,0.0223463687150838,0.16,0.0,1.0,4.0,0.0,0.0,32.0,11.0,34%,1.0,2.0,,,39.0,72%,,12.0,26.0,22.0,8.0,,177.0,120.0,136.0,46.0,14.0,28.0,,0.0,0.012048192771084338,0.05833472756678378,32.72,5.0,158.0,23%,3.0,38.0,,,,,,,,,8,0,27,1.0,14,3
John Lundstram,7.0,England,26.0,0.06505576208178437,12,13,0.0223463687150838,0.14,0.0,4.0,1.0,0.0,0.0,44.0,11.0,25%,1.0,5.0,,,47.0,66%,,10.0,34.0,44.0,23.0,,165.0,105.0,148.0,19.0,26.0,36.0,,0.0,0.02409638554216868,0.06948859517037533,34.64,8.0,75.0,15%,3.0,90.0,,,,,,,,,6,0,30,7.0,14,3
Oliver Norwood,16.0,Northern Ireland,29.0,0.07063197026022304,14,13,0.0,0.03,0.0,1.0,0.0,1.0,0.0,17.0,6.0,35%,0.0,0.0,,,66.0,56%,,5.0,49.0,40.0,20.0,,280.0,136.0,135.0,9.0,45.0,30.0,,0.0,0.0,0.11494060565501088,52.87,6.0,205.0,27%,1.0,239.0,,,,,,,,,8,0,32,1.0,14,3
Ben Osborn,23.0,England,26.0,0.024163568773234202,8,3,0.06814937525333523,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33%,0.0,0.0,,,15.0,67%,,1.0,6.0,6.0,2.0,,45.0,31.0,38.0,4.0,6.0,9.0,,0.0,0.09747423428654378,0.013551949138363727,17.43,1.0,18.0,22%,0.0,8.0,,,,,,,,,0,0,9,1.0,14,3
Sander Berge,8.0,Norway,22.0,0.027881040892193308,6,7,0.0,0.06,0.0,1.0,0.0,0.0,0.0,7.0,2.0,29%,0.0,1.0,,,24.0,71%,,2.0,11.0,16.0,11.0,,62.0,85.0,53.0,16.0,38.0,18.0,,0.0,0.0,0.022921197925380627,25.75,1.0,23.0,13%,0.0,14.0,,,,,,,,,0,0,19,1.0,14,3
Jack Rodwell,26.0,England,29.0,0.30855018587360594,50,64,0.05027932960893855,0.06,4.0,3.0,3.0,0.0,0.0,210.0,58.0,28%,2.0,13.0,,,212.0,78%,,63.0,113.0,227.0,79.0,,482.0,470.0,423.0,49.0,148.0,114.0,,2.0,0.03614457831325302,0.21638503150967597,23.24,2.0,67.0,13%,11.0,271.0,,,,,,,,,26,1,135,7.0,14,3
