Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Ki-Jana Hoever,2.0,Netherlands,18.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,0
Rúben Neves,8.0,Portugal,23.0,75.0,30,23,-0.46557350196193825,0.08,0.0,6.0,0.0,2.0,2.0,0.17144440870236985,26.0,19%,2.0,0.0,,,139.0,47%,,55.0,131.0,77.0,30.0,,601.0,263.0,290.0,33.0,60.0,62.0,,0.0,5.0,0.4314811821828154,53.65,7.0,61.0,21%,19.0,440.0,,,,,,,,,17,0,66,0.0,19,3
Daniel Podence,10.0,Portugal,24.0,11.0,5,2,-0.7889451060853704,0.09,1.0,0.0,0.0,0.0,0.0,-1.0548773443241903,3.0,25%,0.0,0.0,,,7.0,57%,,4.0,2.0,1.0,0.0,,17.0,28.0,30.0,10.0,0.0,11.0,,0.0,2.0,-0.8804581280672883,13.0,4.0,9.0,44%,2.0,6.0,,,,,,,,,0,0,6,3.0,19,3
Romain Saïss,27.0,Morocco,30.0,54.0,24,16,-0.5302478227866247,0.09,3.0,1.0,1.0,0.0,0.0,-0.7998024196946658,15.0,39%,1.0,6.0,,,97.0,68%,,6.0,87.0,187.0,101.0,,276.0,326.0,225.0,13.0,186.0,106.0,,0.0,1.0,-0.09958211500938063,45.43,4.0,18.0,17%,1.0,208.0,,,,,,,,,17,1,72,2.0,19,3
João Moutinho,28.0,Portugal,34.0,78.0,32,23,-0.724270785260684,0.03,0.0,1.0,1.0,0.0,1.0,-0.7801812716462408,9.0,23%,1.0,0.0,,,210.0,52%,,10.0,91.0,59.0,20.0,,530.0,340.0,405.0,28.0,43.0,70.0,,0.0,14.0,0.34832295741560965,48.44,16.0,422.0,31%,10.0,281.0,,,,,,,,,11,0,95,3.0,19,3
Leander Dendoncker,32.0,Belgium,25.0,59.0,26,15,-0.46557350196193825,0.1,1.0,3.0,2.0,0.0,0.0,-0.8096129937188783,15.0,41%,2.0,8.0,,,124.0,47%,,6.0,61.0,92.0,61.0,,246.0,328.0,271.0,28.0,158.0,138.0,,1.0,9.090361445783133,-0.26420835672332044,33.32,2.0,16.0,31%,0.0,81.0,,,,,,,,,6,0,43,1.0,19,3
Vitinha,20.0,Portugal,20.0,1.0,1,0,1.148846721304978e-16,1.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,9.090361445783133,-0.9271078639123062,5.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,3
Meritan Shabani,57.0,Germany,21.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,3
Pedro Neto,7.0,Portugal,20.0,31.0,14,7,-0.6595964644359975,0.1,0.0,1.0,2.0,0.0,0.0,-0.986203326154703,6.0,32%,0.0,3.0,,,11.0,,,7.0,9.0,3.0,0.0,,,,,,,,,,4.0,-0.7939194876591392,12.87,5.0,52.0,,,,,,,,,,,,3,0,16,5.0,19,1
Raúl Jiménez,9.0,Mexico,29.0,78.0,32,23,1.215958839479909,0.41,9.0,19.0,4.0,6.0,0.0,1.152501811123618,82.0,35%,7.0,20.0,,,51.0,,,53.0,43.0,75.0,57.0,,,,,,,,,,13.0,-0.21620645462192528,27.03,26.0,57.0,,,,,,,,,,,,7,0,81,52.0,19,1
Adama Traoré,37.0,Spain,24.0,105.0,27,47,-0.5302478227866247,0.05,0.0,5.0,0.0,0.0,0.0,-0.40737945872616654,21.0,27%,2.0,6.0,,,86.0,,,26.0,27.0,26.0,13.0,,,,,,,,,,12.0,-0.4440464688215052,13.66,13.0,327.0,,,,,,,,,,,,4,0,80,13.0,19,1
Fábio Silva,17.0,Portugal,18.0,1.0,0,1,1.148846721304978e-16,1.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,-0.9284600301686834,1.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,19,1
Leonardo Campana,30.0,Ecuador,20.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,19,1
