Name,Jersey Number,Club,Position,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides
,29.0,,,,20.0,1,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,1.0,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,58,58.0,0.0,1.0,,0.0,3.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,35.0,,,,24.0,66,22,29,2,2.6484142394822,0.0,1.0,1.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,11.0,105.0,113.0,,2.0,3.0,154.0,390.0,186.0,2.0,327.0,351.0,239.0,4.0,217.0,125.0,1.0,3.0,2,2655,40.23,2.0,2.0,,3.0,140.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,12,0,58,0.0
,18.0,,,,21.0,34,11,15,2,2.6484142394822,0.0,1.0,1.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,3.0,49.0,62.0,,0.0,2.0,35.0,86.0,29.0,0.0,121.0,176.0,202.0,38.0,62.0,71.0,0.0,3.0,1,621,18.26,2.0,66.0,,1.0,20.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,1,34,5.0
,2.0,,,,23.0,24,13,6,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,5.0,26.0,41.0,,1.0,2.0,28.0,36.0,16.0,0.0,116.0,137.0,101.0,37.0,17.0,37.0,0.0,0.0,6,925,38.54,5.0,38.0,,0.0,22.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,3,0,14,3.0
,22.0,,,,21.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,12.0,,,,22.0,20,7,11,2,0.1,0.0,2.0,0.0,0.0,0.0,22.0,8.0,36.0,1.0,3.0,16.68702290076336,75.69465648854961,28.0,,1.2590673575129534,4.0,10.0,9.0,3.0,1.0362694300518134,52.0,117.0,102.0,49.0,6.0,19.0,0.4083969465648855,0.0,2,266,13.3,3.0,21.0,,1.0,5.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,1,26,3.0
,6.0,,,,29.0,183,66,67,4,0.02,0.0,3.0,1.0,0.0,0.0,113.0,23.0,20.0,1.0,3.0,16.68702290076336,75.69465648854961,471.0,,1.2590673575129534,38.0,328.0,254.0,104.0,1.0362694300518134,1118.0,1000.0,921.0,94.0,304.0,286.0,0.4083969465648855,0.0,0,7889,43.11,12.0,20.0,,9.0,434.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,49,0,253,5.0
,8.0,,,,25.0,233,80,89,22,0.09,0.0,18.0,4.0,4.0,6.0,249.0,102.0,41.0,5.0,15.0,16.68702290076336,75.69465648854961,262.0,,1.2590673575129534,71.0,188.0,249.0,134.0,1.0362694300518134,914.0,613.0,874.0,49.0,182.0,303.0,0.4083969465648855,0.0,22,6946,29.81,36.0,1110.0,,17.0,294.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,28,1,193,5.0
,17.0,,,,28.0,60,19,26,8,0.13,0.0,6.0,2.0,0.0,0.0,79.0,32.0,41.0,0.0,4.0,16.68702290076336,75.69465648854961,61.0,,1.2590673575129534,23.0,23.0,34.0,13.0,1.0362694300518134,189.0,184.0,241.0,51.0,31.0,52.0,0.4083969465648855,0.0,5,1230,20.5,3.0,48.0,,2.0,34.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,6,0,47,7.0
,19.0,,,,27.0,70,12,35,3,0.04,0.0,1.0,2.0,0.0,0.0,73.0,20.0,27.0,0.0,2.0,16.68702290076336,75.69465648854961,91.0,,1.2590673575129534,28.0,15.0,9.0,3.0,1.0362694300518134,212.0,371.0,410.0,187.0,23.0,37.0,0.4083969465648855,0.0,4,1328,18.97,9.0,101.0,,9.0,36.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,8,0,77,5.0
,11.0,,,,26.0,208,53,99,25,0.12,1.0,20.0,3.0,0.0,0.0,382.0,129.0,34.0,14.0,15.0,16.68702290076336,75.69465648854961,253.0,,1.2590673575129534,108.0,113.0,74.0,22.0,1.0362694300518134,901.0,924.0,1114.0,415.0,69.0,187.0,0.4083969465648855,1.0,18,5788,27.83,37.0,525.0,,27.0,243.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,12,1,155,48.0
,20.0,,,,20.0,11,5,3,0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,16.68702290076336,75.69465648854961,13.0,,1.2590673575129534,2.0,3.0,1.0,1.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,2,248,22.55,0.0,9.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,4,0.0
,23.0,,,,21.0,2,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,16.68702290076336,75.69465648854961,0.0,,1.2590673575129534,0.0,0.0,0.0,0.0,1.0362694300518134,0.0,7.0,1.0,1.0,1.0,1.0,0.4083969465648855,0.0,0,4,2.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,7.0,,,,33.0,322,110,143,55,0.17,14.0,28.0,12.0,1.0,0.0,403.0,161.0,40.0,17.0,64.0,16.68702290076336,75.69465648854961,230.0,,1.2590673575129534,53.0,125.0,181.0,113.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,23,4540,14.1,25.0,307.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,28,0,395,186.0
,9.0,,,,28.0,113,32,47,45,0.4,7.0,24.0,13.0,6.0,0.0,268.0,108.0,40.0,10.0,26.0,16.68702290076336,75.69465648854961,106.0,,1.2590673575129534,65.0,37.0,45.0,26.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,9,1938,17.15,14.0,94.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,11,0,91,43.0
,10.0,,,,24.0,32,13,14,4,0.12,0.0,4.0,0.0,0.0,0.0,41.0,13.0,32.0,1.0,11.0,16.68702290076336,75.69465648854961,6.0,,1.2590673575129534,15.0,2.0,9.0,3.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,2,282,8.81,5.0,13.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,20,11.0
,14.0,,,,20.0,28,10,12,4,0.14,0.0,3.0,1.0,0.0,0.0,20.0,8.0,40.0,0.0,4.0,16.68702290076336,75.69465648854961,8.0,,1.2590673575129534,7.0,7.0,0.0,0.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,3,156,5.57,3.0,3.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,2,0,13,4.0
,1.0,,,,33.0,262,153,56,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,92.0,277.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,18.0,0,6702,25.58,8.171314741035857,121.9203187250996,,8.576923076923077,1543.0,703.0,5.0,177.0,210.0,96.0,257.0,1234.0,1888.0,3,0,3,11.063745019920319
,22.0,,,,28.0,43,13,20,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,6.0,61.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,7.0,0,982,22.84,8.171314741035857,121.9203187250996,,8.576923076923077,221.0,127.0,1.0,18.0,36.0,17.0,31.0,162.0,359.0,1,0,1,11.063745019920319
,12.0,,,,33.0,340,169,97,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,127.0,383.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,20.0,1,6733,19.8,8.171314741035857,121.9203187250996,,8.576923076923077,1800.0,941.0,7.0,269.0,391.0,249.0,180.0,1516.0,2806.0,7,0,6,11.063745019920319
,41.0,,,,21.0,0,0,0,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,0.0,0.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,0.0,0,0,0.0,8.171314741035857,121.9203187250996,,8.576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.063745019920319
,40.0,,,,21.0,0,0,0,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,0.0,0.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,0.0,0,0,0.0,8.171314741035857,121.9203187250996,,8.576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.063745019920319
,4.0,,,,31.0,176,98,42,8,2.6484142394822,5.0,2.0,1.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,3.0,9.029126213592233,60.0,158.0,226.0,,2.0,27.0,183.0,976.0,462.0,4.0,824.0,556.0,442.0,26.0,282.0,266.0,2.0,1.0,4,10036,57.02,5.0,57.0,,22.0,1081.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,20,0,68,3.0
,6.0,,,,24.0,84,46,21,1,2.6484142394822,1.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,23.0,81.0,122.0,,3.0,5.0,102.0,384.0,193.0,0.0,430.0,379.0,305.0,18.0,199.0,159.0,1.0,1.0,1,4901,58.35,1.0,5.0,,0.0,249.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,9,1,73,1.0
,21.0,,,,22.0,16,8,5,1,2.6484142394822,1.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,3.0,14.0,38.0,,1.0,0.0,11.0,50.0,28.0,0.0,62.0,96.0,59.0,21.0,28.0,20.0,0.0,2.0,0,642,40.12,2.0,2.0,,1.0,23.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,1,18,0.0
,24.0,,,,27.0,58,32,13,3,2.6484142394822,1.0,1.0,1.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,12.0,53.0,162.0,,1.0,10.0,85.0,149.0,93.0,0.0,285.0,394.0,328.0,62.0,130.0,108.0,1.0,1.0,9,2326,40.1,11.0,229.0,,1.0,64.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,2,79,9.0
,33.0,,,,27.0,201,96,59,6,2.6484142394822,0.0,1.0,5.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0,9.029126213592233,51.0,203.0,390.0,,2.0,32.0,263.0,625.0,310.0,1.0,689.0,957.0,842.0,79.0,343.0,346.0,0.0,0.0,15,8593,42.75,20.0,587.0,,5.0,327.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,26,0,162,4.0
,25.0,,,,21.0,6,1,3,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,2.0,7.0,17.0,,0.0,1.0,11.0,29.0,21.0,1.0,27.0,45.0,32.0,6.0,18.0,11.0,0.0,1.0,0,201,33.5,0.0,2.0,,0.0,6.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,8,0.0
,2.0,,,,28.0,77,32,22,8,2.6484142394822,3.0,1.0,4.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0,9.029126213592233,19.0,75.0,128.0,,1.0,16.0,103.0,137.0,96.0,1.0,333.0,508.0,388.0,50.0,288.0,205.0,1.0,0.0,8,2970,38.57,11.0,108.0,,4.0,103.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,7,0,63,6.0
,49.0,,,,18.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,19.534635879218474,,,,22.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,3.0,,,,23.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,8.0,,,,24.0,96,58,23,2,0.02,1.0,1.0,0.0,0.0,0.0,32.0,6.0,19.0,1.0,1.0,16.68702290076336,75.69465648854961,88.0,,1.2590673575129534,8.0,73.0,64.0,24.0,1.0362694300518134,394.0,230.0,237.0,51.0,33.0,33.0,0.4083969465648855,0.0,2,4198,43.73,3.0,54.0,,11.0,199.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,14,0,59,2.0
,11.0,,,,28.0,155,81,36,16,0.1,2.0,1.0,12.0,0.0,0.0,203.0,69.0,34.0,8.0,16.0,16.68702290076336,75.69465648854961,247.0,,1.2590673575129534,72.0,103.0,32.0,17.0,1.0362694300518134,546.0,633.0,869.0,192.0,38.0,124.0,0.4083969465648855,0.0,23,4019,25.93,28.0,374.0,,36.0,90.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,26,0,213,28.0
,15.0,,,,26.0,176,102,36,10,0.06,4.0,5.0,1.0,0.0,0.0,114.0,27.0,24.0,2.0,6.0,16.68702290076336,75.69465648854961,286.0,,1.2590673575129534,32.0,257.0,530.0,316.0,1.0362694300518134,729.0,822.0,703.0,53.0,418.0,305.0,0.4083969465648855,6.0,8,9661,54.89,11.0,121.0,,16.0,648.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,33,0,164,6.0
,17.0,,,,31.0,235,110,83,14,0.06,1.0,12.0,1.0,0.0,0.0,216.0,69.0,32.0,3.0,18.0,16.68702290076336,75.69465648854961,280.0,,1.2590673575129534,54.0,163.0,176.0,104.0,1.0362694300518134,1273.0,1069.0,1390.0,386.0,240.0,332.0,0.4083969465648855,1.0,24,8466,36.03,34.0,459.0,,60.0,257.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,36,2,276,24.0
,19.0,,,,20.0,41,10,25,2,0.05,0.0,1.0,1.0,0.0,0.0,29.0,11.0,38.0,1.0,9.0,16.68702290076336,75.69465648854961,29.0,,1.2590673575129534,6.0,22.0,48.0,19.0,1.0362694300518134,156.0,113.0,177.0,36.0,24.0,45.0,0.4083969465648855,0.0,6,846,20.63,6.0,79.0,,5.0,18.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,24,17.0
,20.0,,,,24.0,157,90,34,50,0.32,9.0,31.0,10.0,2.0,0.0,319.0,128.0,40.0,7.0,37.0,16.68702290076336,75.69465648854961,237.0,,1.2590673575129534,82.0,127.0,99.0,57.0,1.0362694300518134,750.0,817.0,1078.0,183.0,121.0,184.0,0.4083969465648855,1.0,33,5517,35.14,44.0,76.0,,67.0,167.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,24,0,178,31.0
,28.0,,,,23.0,23,6,10,2,0.09,0.0,1.0,1.0,0.0,0.0,9.0,4.0,44.0,0.0,0.0,16.68702290076336,75.69465648854961,24.0,,1.2590673575129534,3.0,14.0,8.0,3.0,1.0362694300518134,83.0,102.0,72.0,40.0,8.0,9.0,0.4083969465648855,0.0,2,672,29.22,1.0,13.0,,4.0,19.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,0,15,0.0
,30.0,,,,21.0,7,3,1,0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.68702290076336,75.69465648854961,2.0,,1.2590673575129534,1.0,1.0,0.0,0.0,1.0362694300518134,7.0,6.0,9.0,2.0,0.0,1.0,0.4083969465648855,0.0,0,39,5.57,0.0,7.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,5.0,,,,25.0,111,34,49,4,0.04,0.0,3.0,1.0,0.0,0.0,143.0,40.0,28.0,4.0,8.0,16.68702290076336,75.69465648854961,245.0,,1.2590673575129534,34.0,177.0,131.0,68.0,1.0362694300518134,939.0,639.0,605.0,100.0,153.0,115.0,0.4083969465648855,2.0,4,5860,52.79,4.0,89.0,,20.0,315.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,21,2,149,2.0
,48.0,,,,19.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68702290076336,75.69465648854961,0.0,,1.2590673575129534,0.0,0.0,0.0,0.0,1.0362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.4083969465648855,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,18.0,,,,24.0,29,11,8,0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,16.0,0.0,1.0,16.68702290076336,75.69465648854961,51.0,,1.2590673575129534,7.0,9.0,17.0,8.0,1.0362694300518134,124.0,140.0,151.0,33.0,9.0,22.0,0.4083969465648855,0.0,2,995,34.31,1.0,57.0,,8.0,44.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,7,0,30,0.0
,27.0,,,,28.0,75,38,26,14,0.19,2.0,10.0,2.0,0.0,0.0,108.0,37.0,34.0,1.0,17.0,16.68702290076336,75.69465648854961,95.0,,1.2590673575129534,29.0,42.0,51.0,40.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,5,1653,22.04,7.0,43.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,6,0,62,20.0
,47.0,,,,19.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68702290076336,75.69465648854961,0.0,,1.2590673575129534,0.0,0.0,0.0,0.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,0,0,0.0,0.0,0.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,7.0,,,,28.0,162,95,36,57,0.35,3.0,31.0,23.0,0.0,0.0,354.0,151.0,43.0,11.0,27.0,16.68702290076336,75.69465648854961,110.0,,1.2590673575129534,96.0,57.0,43.0,18.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,29,3731,23.03,32.0,242.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,2,65,99.0
,10.0,,,,27.0,212,120,48,144,0.68,22.0,88.0,33.0,20.0,1.0,783.0,354.0,45.0,22.0,85.0,16.68702290076336,75.69465648854961,139.0,,1.2590673575129534,190.0,59.0,147.0,111.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,24,4408,20.79,38.0,178.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,26,0,208,160.0
,23.0,,,,22.0,16,8,4,3,0.19,0.0,3.0,0.0,0.0,0.0,9.0,4.0,44.0,0.0,0.0,16.68702290076336,75.69465648854961,10.0,,1.2590673575129534,3.0,1.0,5.0,1.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,1,265,16.56,1.0,10.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,2,0,9,0.0
,9.0,,,,31.0,146,62,41,42,0.29,4.0,5.0,32.0,0.0,3.0,435.0,161.0,37.0,16.0,21.0,16.68702290076336,75.69465648854961,220.0,,1.2590673575129534,113.0,240.0,295.0,77.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,20,4663,31.94,32.0,1021.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,15,1,86,30.0
,1.0,,,,27.0,2,0,2,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,0.0,8.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,0.0,0,51,25.5,8.171314741035857,121.9203187250996,,8.576923076923077,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0,0,0,11.063745019920319
